#station_name;latitude (dec. Degrees WGS84);longitude (dec. Degrees WGS84);altitude (m);;;;
#Antizana_sur_glacier;-0.47481;-78.15337;4890;;;;
#variable_code;variable_name;sensor_manufacturer;sensor_model;units;data_quality;;
#Swinc;incoming shortwave radiation;campbell;sp_lite;W.m-2;checked data;;
#Swout;outgoing shortwave radiation;campbell;sp_lite;W.m-2;checked data;;
#Lwinc;incoming longwave radiation;campbell;sp_lite;W.m-2;checked data;;
#Lwout;outgoing longwave radiation;campbell;sp_lite;W.m-2;checked data;;
#albedo;albedo;campbell;sp_lite;W.m-2;checked data;;
#RH;ventilated relative humidity;vaisala;HMP45C_ventilated;%;checked data;;
#T;ventilated air temperature;vaisala;HMP45C_ventilated;°C;checked data;;
#wind_speed;wind speed;young;5103;m.s-1;checked data;;
#wind_direction;wind direction;young;5103;deg;checked data;;
 #date (GMT+ 0);Swinc;Swout;albedo;RH;T;wind_speed;wind_direction
20/11/2004 21:30;0;0;1;-6999;-6999;2.417;76.2
20/11/2004 22:00;91.62666667;49.07833333;0.535633731;-6999;-6999;3.198666667;20.74
20/11/2004 22:30;48.77833333;32.11166667;0.658318242;93.81666667;0.096666667;3.310833333;99.4
20/11/2004 23:00;14.86166667;11.34816667;0.763586408;94;-0.066166667;5.408833333;68.81
20/11/2004 23:30;0;0;1;94.65;0.012;7.4405;85.1
21/11/2004 0:00;0;0;1;95.65;-0.083;7.552833333;93.6
21/11/2004 0:30;0;0;1;95.7;-0.0325;5.6525;74.8
21/11/2004 1:00;0;0;1;95.41666667;-0.079833333;4.3725;23.65
21/11/2004 1:30;0;0;1;95.41666667;-0.159166667;2.635666667;57.54
21/11/2004 2:00;0;0;1;95.73333333;-0.231166667;4.022166667;80.3
21/11/2004 2:30;0;0;1;96.58333333;-0.4295;4.341833333;49.72
21/11/2004 3:00;0;0;1;97.2;-0.5515;4.017833333;77.4
21/11/2004 3:30;0;0;1;97.45;-0.649333333;3.096833333;56.48
21/11/2004 4:00;0;0;1;97.5;-0.674333333;4.212;49.24
21/11/2004 4:30;0;0;1;97.2;-0.701;4.17;62.37
21/11/2004 5:00;0;0;1;95.3;-0.750666667;4.060166667;119.3
21/11/2004 5:30;0;0;1;94.35;-0.521;4.749;64.51
21/11/2004 6:00;0;0;1;92.18333333;-0.5185;5.453166667;106.1
21/11/2004 6:30;0;0;1;88.8;-0.321666667;5.3435;282.9
21/11/2004 7:00;0;0;1;85.65;-0.336666667;4.458166667;101.4
21/11/2004 7:30;0;0;1;85.48333333;-0.895833333;7.105;52.72
21/11/2004 8:00;0;0;1;85.38333333;-0.715833333;6.969166667;80.1
21/11/2004 8:30;0;0;1;80.46666667;-0.575666667;7.804166667;82.6
21/11/2004 9:00;0;0;1;77.56666667;-0.210166667;9.355;83.1
21/11/2004 9:30;0;0;1;74.13333333;-0.117;9.8;67.79
21/11/2004 10:00;0;0;1;77.63333333;-0.473166667;9.981666667;78.8
21/11/2004 10:30;0;0;1;77.73333333;-1.052666667;11.75666667;94.6
21/11/2004 11:00;0;0;1;79.43333333;-1.225166667;12.435;77.6
21/11/2004 11:30;0;0;1;70.895;0.017;12.80833333;68.09
21/11/2004 12:00;48.93333333;0;1;70.535;0.268;12.75333333;67.31
21/11/2004 12:30;84.56333333;63.50166667;0.750936182;74;0.259833333;13.61;83.7
21/11/2004 13:00;31.1;26.71;0.858842444;68.85166667;0.693166667;13.71833333;64.98
21/11/2004 13:30;150.7233333;104.5666667;0.693765619;67.02;0.772333333;13.50333333;80.9
21/11/2004 14:00;461.7666667;308.9333333;0.66902476;64.11166667;1.2685;12.93;77.4
21/11/2004 14:30;585.8166667;390.5333333;0.6666477;66.26;1.142;13.08166667;77.4
21/11/2004 15:00;696.9;463.25;0.664729516;66.93166667;1.255166667;13;75
21/11/2004 15:30;791.8333333;520.0333333;0.656745948;65.54166667;1.778333333;12.10666667;55.01
21/11/2004 16:00;852.6666667;603.9333333;0.708287725;65.13666667;1.676333333;12.65166667;79.4
21/11/2004 16:30;944;666.9833333;0.706550141;55.74333333;2.075333333;12.04833333;99.5
21/11/2004 17:00;985.3333333;695.15;0.705497294;71.555;0.7215;12.63666667;95.9
21/11/2004 17:30;1036.5;719.8333333;0.694484644;72.065;0.555;11.52666667;69.4
21/11/2004 18:00;1011.5;708.1166667;0.700065909;78.95;0.108;11.85666667;74.7
21/11/2004 18:30;968.5;668.65;0.690397522;84.15;-0.291666667;11.39666667;92.8
21/11/2004 19:00;746.4666667;508.95;0.681812093;78.495;0.011833333;11.06;78.2
21/11/2004 19:30;890;607.6666667;0.682771536;68.07166667;0.817333333;12.03333333;93
21/11/2004 20:00;812;558.6833333;0.688033662;58.16;1.565833333;12.42166667;88.1
21/11/2004 20:30;727.1;506.1666667;0.696144501;55.105;1.716;12.565;92.6
21/11/2004 21:00;626.8666667;443.7166667;0.707832607;42.28833333;2.411666667;11.09833333;82.9
21/11/2004 21:30;505.1166667;368.1833333;0.728907513;39.13;2.5105;10.25;61.29
21/11/2004 22:00;380.1833333;291.85;0.767655955;36.72333333;2.482666667;9.169333333;79.8
21/11/2004 22:30;225.3;179.8933333;0.798461311;37.91666667;1.931;9.833333333;82.4
21/11/2004 23:00;17.3;13.80666667;0.798073218;43.78333333;1.272;11.30833333;88.9
21/11/2004 23:30;0;0;1;41.17166667;1.296833333;11.975;69.78
22/11/2004 0:00;0;0;1;44.94;1.184833333;10.96333333;95.2
22/11/2004 0:30;0;0;1;52.69333333;1.1015;12.38833333;87.7
22/11/2004 1:00;0;0;1;65.32166667;1.1415;13.20833333;78
22/11/2004 1:30;0;0;1;70.41166667;0.9005;13.59833333;82.5
22/11/2004 2:00;0;0;1;78.33333333;0.274333333;13.57333333;88.5
22/11/2004 2:30;0;0;1;83.71666667;0.210166667;14.03;94.5
22/11/2004 3:00;0;0;1;81.95;0.387333333;13.13833333;87.8
22/11/2004 3:30;0;0;1;81.5;0.252;13.625;100.3
22/11/2004 4:00;0;0;1;76.21666667;0.759666667;12.44;96.8
22/11/2004 4:30;0;0;1;73.90333333;0.525166667;13.64166667;83.6
22/11/2004 5:00;0;0;1;82.36666667;-0.1855;13.36166667;90.8
22/11/2004 5:30;0;0;1;88.93333333;-0.748833333;12.78333333;72.6
22/11/2004 6:00;0;0;1;87.7;-0.788833333;13.29;74.2
22/11/2004 6:30;0;0;1;85.51666667;-1.034666667;14.29333333;77.3
22/11/2004 7:00;0;0;1;84.88333333;-0.8695;13.59833333;84.8
22/11/2004 7:30;0;0;1;79.875;-0.5425;12.22833333;90.5
22/11/2004 8:00;0;0;1;66.19;0.500833333;11.655;86.2
22/11/2004 8:30;0;0;1;58.94666667;0.917166667;12.02833333;91.1
22/11/2004 9:00;0;0;1;57.555;0.686166667;12.16166667;82
22/11/2004 9:30;0;0;1;62.515;0.3635;11.67833333;91.9
22/11/2004 10:00;0;0;1;66.48;0.774666667;11.49333333;83.4
22/11/2004 10:30;0;0;1;65.64833333;0.913833333;11.66333333;66.06
22/11/2004 11:00;0;0;1;54.575;1.147166667;11.585;103.2
22/11/2004 11:30;0;0;1;57.38;0.238166667;12.28166667;88.2
22/11/2004 12:00;14.09333333;0;1;59.89;0.08;12.385;83.6
22/11/2004 12:30;19.655;16.81166667;0.855337912;57.915;-0.080166667;13.17333333;67.12
22/11/2004 13:00;24.53;19.045;0.776396249;56.485;-0.273;13.37166667;70.5
22/11/2004 13:30;230.6366667;140.565;0.609465104;57.80166667;-0.356;13.28666667;72.1
22/11/2004 14:00;507.2;312;0.615141956;53.915;0.250666667;12.54;82.8
22/11/2004 14:30;626.5333333;393.4833333;0.62803256;62.49;-0.181166667;12.46333333;84.3
22/11/2004 15:00;724.6;459.7166667;0.634441991;61.11833333;0.036833333;12.12833333;101.4
22/11/2004 15:30;818.3333333;521.65;0.637454175;65.07333333;-0.0065;12.72333333;88.8
22/11/2004 16:00;888.3333333;566.45;0.637654784;67.15666667;0.119833333;12.565;81.5
22/11/2004 16:30;940.1666667;597.5333333;0.635561071;68.95;0.164833333;13.75666667;90.9
22/11/2004 17:00;987;622.3;0.630496454;71.72;0.3595;13.915;77.5
22/11/2004 17:30;1007.333333;624.1833333;0.619639312;73.90166667;0.534333333;12.59166667;84.8
22/11/2004 18:00;1006.333333;618.7333333;0.614839351;72.65666667;1.095166667;11.49333333;88
22/11/2004 18:30;995.5;606.4333333;0.609174619;77.03333333;1.048666667;12.21166667;90.6
22/11/2004 19:00;885.9833333;536.3166667;0.605334939;82.11666667;1.161333333;10.43833333;91.1
22/11/2004 19:30;745.5333333;456.5166667;0.612335688;84.65;0.859333333;9.07;94.6
22/11/2004 20:00;663.5333333;404.05;0.608937004;82.86666667;0.913666667;9.631666667;97.7
22/11/2004 20:30;441.3833333;274.7166667;0.622399275;77.73833333;2.026333333;4.714333333;94.5
22/11/2004 21:00;252.8333333;160.6166667;0.635266974;68.42833333;2.874166667;3.008833333;301.1
22/11/2004 21:30;252.3333333;160.75;0.637054161;78.99833333;2.301333333;2.066166667;285
22/11/2004 22:00;95.71166667;63.58833333;0.664373901;83.1;1.946166667;2.534666667;271.4
22/11/2004 22:30;51.99333333;33.5;0.644313374;90.06666667;1.083;1.9265;272.3
22/11/2004 23:00;23.30333333;15.48166667;0.66435417;95.18333333;0.213166667;2.118166667;81.3
22/11/2004 23:30;0;0;1;85.55;0.062666667;2.3065;80.2
23/11/2004 0:00;0;0;1;69.08;0.571833333;3.726833333;73.6
23/11/2004 0:30;0;0;1;59.01333333;1.4205;5.377333333;83.4
23/11/2004 1:00;0;0;1;62.39666667;1.092166667;7.678333333;80.8
23/11/2004 1:30;0;0;1;60.12333333;1.149166667;8.513333333;80.3
23/11/2004 2:00;0;0;1;52.58166667;1.168;9.145;68.74
23/11/2004 2:30;0;0;1;50.73;1.1;9.453333333;86.9
23/11/2004 3:00;0;0;1;49.43666667;1.1975;9.086666667;87.7
23/11/2004 3:30;0;0;1;50.48333333;1.3555;7.086833333;80
23/11/2004 4:00;0;0;1;50.605;1.175833333;9.46;92.3
23/11/2004 4:30;0;0;1;50.30166667;1.592;7.143666667;89.8
23/11/2004 5:00;0;0;1;49.36833333;1.489666667;7.56;65.08
23/11/2004 5:30;0;0;1;47.73666667;1.643333333;7.56;86.2
23/11/2004 6:00;0;0;1;50.06833333;1.021666667;9.075;94
23/11/2004 6:30;0;0;1;50.41333333;1.564166667;6.969666667;72.5
23/11/2004 7:00;0;0;1;58.26833333;1.2135;7.729666667;84.3
23/11/2004 7:30;0;0;1;59.38666667;0.9905;8.12;99.2
23/11/2004 8:00;0;0;1;52.55666667;1.47;5.861166667;110.4
23/11/2004 8:30;0;0;1;47.445;1.688166667;3.969833333;106.3
23/11/2004 9:00;0;0;1;59.21666667;0.655;0.9215;147.7
23/11/2004 9:30;0;0;1;50.51;0.6525;2.27;92.7
23/11/2004 10:00;0;0;1;46.38666667;1.094666667;5.4055;59.4
23/11/2004 10:30;0;0;1;47.31666667;1.441166667;2.757166667;87
23/11/2004 11:00;0;0;1;45.675;1.190333333;1.969666667;120.1
23/11/2004 11:30;0;0;1;43.26666667;1.262833333;1.854;75.4
23/11/2004 12:00;20.27166667;0;1;40.595;1.708166667;1.778333333;82.9
23/11/2004 12:30;27.625;19.53666667;0.707209653;46.175;1.146166667;1.106333333;62.1
23/11/2004 13:00;37.03166667;26.63;0.719114272;50.925;0.713666667;0.833833333;85.4
23/11/2004 13:30;319.9483333;178.05;0.556496101;59.555;1.206166667;0.687166667;52.14
23/11/2004 14:00;492.9166667;277.8166667;0.563617921;60.84333333;3.727833333;0.491;101.3
23/11/2004 14:30;631.9333333;356.1666667;0.563614305;68.925;4.3275;0.920333333;292.2
23/11/2004 15:00;695.55;392.3333333;0.564062013;76.61666667;3.517666667;1.655;232.7
23/11/2004 15:30;580.15;323.8333333;0.558188974;76.42;3.437666667;1.537666667;343.2
23/11/2004 16:00;472.4166667;264.2666667;0.559393191;85;2.3345;2.212;313.1
23/11/2004 16:30;413.15;228.75;0.553673;88.83333333;1.6765;2.161;295.2
23/11/2004 17:00;444.25;240.2333333;0.540761583;81.58333333;2.492;2.497333333;55.28
23/11/2004 17:30;704.55;365.8833333;0.519314929;77.3;3.301833333;2.3425;207.5
23/11/2004 18:00;482.2666667;247.7;0.513616257;79;3.082666667;2.773666667;257.4
23/11/2004 18:30;758.5166667;374.35;0.493529037;78.65;2.936;3.276666667;329.3
23/11/2004 19:00;803.3833333;383.6666667;0.477563637;74.93333333;3.749333333;2.802666667;304.5
23/11/2004 19:30;438.95;207.6;0.472946805;79.26666667;2.990166667;3.651;301
23/11/2004 20:00;268.6666667;126.1166667;0.469416873;89.86666667;2.041666667;2.351666667;203.2
23/11/2004 20:30;154.0166667;71.87666667;0.466681095;88.83333333;2.063333333;1.3785;333.1
23/11/2004 21:00;480.0333333;229.15;0.477362683;79.93333333;2.858;2.001833333;292.2
23/11/2004 21:30;167.4333333;77.56333333;0.463249054;89.28333333;2.324166667;2.174;296.7
23/11/2004 22:00;109.6366667;52.35833333;0.477562251;87.95;1.897333333;1.9345;106.3
23/11/2004 22:30;110.92;62.14333333;0.560253636;84.21666667;1.8635;0.505833333;276.7
23/11/2004 23:00;27.81833333;14.91;0.535977473;85.86666667;1.724333333;0.8325;84.4
23/11/2004 23:30;0;0;1;88.01666667;1.022833333;0.554833333;217.4
24/11/2004 0:00;0;0;1;88.8;0.593333333;0.684333333;49.91
24/11/2004 0:30;0;0;1;87.6;0.428166667;0.910666667;52.33
24/11/2004 1:00;0;0;1;89.31666667;0.186166667;0.8105;175.1
24/11/2004 1:30;0;0;1;85.98333333;-0.0355;2.2975;55.52
24/11/2004 2:00;0;0;1;84;0.858333333;6.333;82.8
24/11/2004 2:30;0;0;1;79.90333333;0.944;2.937666667;80.9
24/11/2004 3:00;0;0;1;89.86666667;-0.331833333;1.025833333;125.1
24/11/2004 3:30;0;0;1;95.86666667;-0.801333333;1.344833333;245.7
24/11/2004 4:00;0;0;1;96.65;-0.766;1.325833333;318.7
24/11/2004 4:30;0;0;1;96.93333333;-0.726;0.527166667;180.2
24/11/2004 5:00;0;0;1;97.3;-0.6055;0.908;22.89
24/11/2004 5:30;0;0;1;97.3;-0.7355;0.383166667;181.9
24/11/2004 6:00;0;0;1;89.61666667;-0.586666667;1.7205;290.7
24/11/2004 6:30;0;0;1;89.93333333;-0.628666667;1.362166667;284.5
24/11/2004 7:00;0;0;1;86.28333333;-0.7035;1.335333333;349.5
24/11/2004 7:30;0;0;1;93.63333333;-1.324333333;0.5875;123
24/11/2004 8:00;0;0;1;89.93333333;-1.5175;0.891333333;91.5
24/11/2004 8:30;0;0;1;85.6;-0.979833333;0.831666667;175.2
24/11/2004 9:00;0;0;1;91.11666667;-1.249666667;0.876666667;17
24/11/2004 9:30;0;0;1;88.66666667;-1.286666667;0.864833333;139.2
24/11/2004 10:00;0;0;1;81.15;-0.5215;1.415333333;67.51
24/11/2004 10:30;0;0;1;80.4;-0.023;1.133666667;34.58
24/11/2004 11:00;0;0;1;83.1;-0.360166667;1.413833333;139.7
24/11/2004 11:30;0;0;1;85.85;-0.325166667;1.1615;207.5
24/11/2004 12:00;68.97333333;0;1;89.5;-0.485666667;1.000166667;138.7
24/11/2004 12:30;134.6666667;69.205;0.513898515;91.81666667;-0.424833333;0.6725;320.7
24/11/2004 13:00;223.0666667;113.5666667;0.509115362;92.2;0.110333333;0.6825;264.9
24/11/2004 13:30;225.3833333;112.5;0.499149597;93.75;0.324166667;1.140833333;305.4
24/11/2004 14:00;251.7166667;121.15;0.481295107;94.3;0.4705;0.992166667;252.8
24/11/2004 14:30;222.5666667;105.2666667;0.472966901;94.65;0.398166667;0.996333333;223.7
24/11/2004 15:00;361.1666667;167.9166667;0.464928473;92.43333333;1.032666667;1.177;269.2
24/11/2004 15:30;289.5333333;133.5666667;0.461317062;89.6;1.577166667;1.414166667;330.6
24/11/2004 16:00;638.8166667;283.2666667;0.443424039;82.63333333;2.158;1.601;239.9
24/11/2004 16:30;488.2166667;215.8166667;0.442051002;81.5;2.628166667;2.116833333;251.7
24/11/2004 17:00;453.8666667;197.4833333;0.435113102;78.9;3.021666667;1.851833333;38.69
24/11/2004 17:30;304.85;132.9;0.435952108;80.23333333;2.320333333;3.787333333;11.87
24/11/2004 18:00;494.9833333;210.2833333;0.424829119;86.86666667;1.789833333;2.94;28.08
24/11/2004 18:30;590.1166667;244.0833333;0.413618776;83.25;1.902333333;3.813666667;47.67
24/11/2004 19:00;632.4166667;258.2333333;0.408327843;81.65;1.9695;3.881833333;26.73
24/11/2004 19:30;413.7833333;169.1166667;0.408708261;85.25;1.858;3.3205;337.2
24/11/2004 20:00;154.3166667;63.87333333;0.41391079;80.08333333;2.286666667;2.061333333;342.5
24/11/2004 20:30;143.58;60.30666667;0.420021359;86.65;1.628166667;2.3175;227.2
24/11/2004 21:00;89.07166667;38.65333333;0.433957675;92.36666667;1.056666667;1.100833333;228.3
24/11/2004 21:30;101.0166667;42.85166667;0.424203927;88.33333333;1.4865;1.518666667;285.3
24/11/2004 22:00;98.48333333;41.69166667;0.423337282;89.3;1.335833333;1.8675;333.3
24/11/2004 22:30;114.9666667;46.98166667;0.408654683;88.36666667;1.3405;1.482;6.081
24/11/2004 23:00;71.15666667;32.38;0.455052232;87.08333333;1.174;0.554666667;278.9
24/11/2004 23:30;0;0;1;84.88333333;0.706166667;0.660833333;225.9
25/11/2004 0:00;0;0;1;91.5;-0.009;0.608333333;53.97
25/11/2004 0:30;0;0;1;88.16666667;-0.1775;0.872333333;83.3
25/11/2004 1:00;0;0;1;67.17833333;1.171166667;2.3665;70.1
25/11/2004 1:30;0;0;1;64.765;1.693;2.401333333;205.5
25/11/2004 2:00;0;0;1;84.13333333;1.0015;0.9295;106.2
25/11/2004 2:30;0;0;1;93.71666667;-0.1175;0.464;214.1
25/11/2004 3:00;0;0;1;95.81666667;-0.713166667;0.733833333;12.94
25/11/2004 3:30;0;0;1;96.75;-0.908333333;0.5785;88.9
25/11/2004 4:00;0;0;1;96.71666667;-1.254666667;0.414166667;194.3
25/11/2004 4:30;0;0;1;97.45;-1.105166667;0.235666667;194.8
25/11/2004 5:00;0;0;1;97.65;-0.853666667;0.46;133.4
25/11/2004 5:30;0;0;1;97.6;-0.580666667;0.434833333;120.4
25/11/2004 6:00;0;0;1;97.5;-0.478;0.6845;70.1
25/11/2004 6:30;0;0;1;97.31666667;-0.513833333;0.015333333;105
25/11/2004 7:00;0;0;1;95.18333333;-0.771833333;-6999;120.4
25/11/2004 7:30;0;0;1;90.38333333;-0.597666667;-6999;329.7
25/11/2004 8:00;0;0;1;95.35;-0.7045;-6999;92.8
25/11/2004 8:30;0;0;1;96.28333333;-0.8465;-6999;4.539
25/11/2004 9:00;0;0;1;94.15;-0.900333333;-6999;118.6
25/11/2004 9:30;0;0;1;91.56666667;-0.845;-6999;159
25/11/2004 10:00;0;0;1;93.66666667;-0.774833333;-6999;290.9
25/11/2004 10:30;0;0;1;95.86666667;-0.661833333;-6999;24.05
25/11/2004 11:00;0;0;1;96.23333333;-0.706166667;-6999;51.96
25/11/2004 11:30;0;0;1;96.76666667;-0.743333333;-6999;296.5
25/11/2004 12:00;0;0;1;96.61666667;-0.741333333;-6999;302.1
25/11/2004 12:30;0;0;1;96.85;-0.572;-6999;299.7
25/11/2004 13:00;0;0;1;97.28333333;-0.463;-6999;314.2
25/11/2004 13:30;142.7592593;128.4833333;0.9;97.45;-0.325;0.138833333;261.3
25/11/2004 14:00;234.1;180.5333333;0.771180407;97.05;0.0675;0.399833333;298.2
25/11/2004 14:30;257.3166667;195.9833333;0.761642593;95.83333333;0.4235;0.597666667;311.7
25/11/2004 15:00;256.4166667;190.9;0.744491388;96.4;0.396666667;1.313;295.1
25/11/2004 15:30;200.15;142.7666667;0.71329836;96.46666667;0.643333333;2.159666667;321.7
25/11/2004 16:00;259.8166667;170.7833333;0.657322471;97;0.309333333;1.936333333;272.3
25/11/2004 16:30;244.6166667;152.5833333;0.623765075;97.2;0.406833333;1.576333333;305.9
25/11/2004 17:00;210;125.8166667;0.599126984;96.7;0.655;1.377166667;261
25/11/2004 17:30;256.9;149.85;0.583300895;96.68333333;0.614333333;1.460333333;321.4
25/11/2004 18:00;224.6;128.45;0.57190561;96.43333333;0.729666667;1.066833333;252.5
25/11/2004 18:30;236.7333333;135.7833333;0.573570825;94.43333333;1.0715;0.908;320.1
25/11/2004 19:00;199.95;124;0.620155039;95.66666667;0.566333333;1.121166667;330
25/11/2004 19:30;232.4333333;154.85;0.666212534;96.78333333;0.4295;0.6945;316.3
25/11/2004 20:00;170.9833333;119.1166667;0.696656594;96.36666667;0.499833333;0.725833333;296.5
25/11/2004 20:30;157.4333333;109.5666667;0.69595596;96.73333333;0.323333333;2.329666667;282.2
25/11/2004 21:00;104.715;70.82666667;0.676375559;97.43333333;0.511333333;2.195166667;140.7
25/11/2004 21:30;49.69;35.36833333;0.711779701;97.41666667;0.513833333;1.184333333;121.2
25/11/2004 22:00;57.15333333;38.52;0.673976438;97.6;0.370333333;1.140166667;301.5
25/11/2004 22:30;54.96666667;35.34333333;0.642995755;97.63333333;0.304;1.041666667;187.8
25/11/2004 23:00;10.96433333;0;1;97.66666667;0.197833333;0.771333333;90.9
25/11/2004 23:30;0;0;1;97.7;0.066166667;0.7815;242.8
26/11/2004 0:00;0;0;1;97.81666667;-0.0795;1.007333333;308.6
26/11/2004 0:30;0;0;1;97.93333333;-0.1835;0.7015;322.2
26/11/2004 1:00;0;0;1;98.01666667;-0.2475;0.801833333;316.3
26/11/2004 1:30;0;0;1;98.13333333;-0.313833333;1.145;354.1
26/11/2004 2:00;0;0;1;97.55;-0.499333333;1.812333333;27.42
26/11/2004 2:30;0;0;1;94.16666667;-0.494833333;2.248833333;320.9
26/11/2004 3:00;0;0;1;91.88333333;-0.551833333;1.839166667;52.34
26/11/2004 3:30;0;0;1;89.71666667;-0.515833333;2.0395;5.118
26/11/2004 4:00;0;0;1;85.1;-0.179;2.303166667;18.54
26/11/2004 4:30;0;0;1;82.31666667;0.216833333;1.684166667;79.4
26/11/2004 5:00;0;0;1;81.71666667;0.1605;1.7425;168.6
26/11/2004 5:30;0;0;1;87.5;-0.0885;1.105833333;117.1
26/11/2004 6:00;0;0;1;91.21666667;-0.297;0.686;266.5
26/11/2004 6:30;0;0;1;90.21666667;-0.383333333;1.060166667;54.95
26/11/2004 7:00;0;0;1;91.18333333;-0.527833333;0.787333333;235.5
26/11/2004 7:30;0;0;1;95.15;-0.960333333;0.7995;273.3
26/11/2004 8:00;0;0;1;97.16666667;-1.2575;0.512333333;330.5
26/11/2004 8:30;0;0;1;97.5;-1.278833333;0.385166667;63.74
26/11/2004 9:00;0;0;1;97.48333333;-1.333;0.220166667;320.5
26/11/2004 9:30;0;0;1;97.43333333;-1.549833333;0.694666667;48.29
26/11/2004 10:00;0;0;1;94.73333333;-1.281833333;0.494666667;94.4
26/11/2004 10:30;0;0;1;93.93333333;-1.597833333;0.652833333;22.79
26/11/2004 11:00;0;0;1;93.5;-1.725166667;0.452333333;115.8
26/11/2004 11:30;0;0;1;92.31666667;-1.463166667;0.861;118.8
26/11/2004 12:00;10.92333333;0;1;89.66666667;-1.265666667;0.676;120
26/11/2004 12:30;14.26333333;10.98;0.769806029;89.03333333;-1.185666667;0.857166667;80.4
26/11/2004 13:00;16.41333333;13.96833333;0.851035743;88.71666667;-1.133666667;0.669166667;345.4
26/11/2004 13:30;265.3216667;168.0516667;0.633388403;88.05;-0.4215;0.585666667;68.96
26/11/2004 14:00;511.4;335.5833333;0.656205188;84.9;1.781833333;0.732833333;246
26/11/2004 14:30;531.9333333;346.0166667;0.650488783;83.96666667;2.656833333;1.400166667;266.3
26/11/2004 15:00;552.95;350.4666667;0.633812581;87.01666667;2.47;1.420833333;38.69
26/11/2004 15:30;772.7666667;453.7333333;0.58715438;83.95;3.1165;1.660666667;296.8
26/11/2004 16:00;464.5666667;266.2666667;0.573150606;89.58333333;2.289333333;2.172666667;276.4
26/11/2004 16:30;415.4833333;233.4;0.561755385;90.45;2.120833333;1.864333333;294.2
26/11/2004 17:00;451.5833333;247.1666667;0.547333456;84.05;2.349833333;2.442666667;286.7
26/11/2004 17:30;430.3833333;230.0333333;0.534484762;86.1;2.055833333;2.500833333;292.6
26/11/2004 18:00;753.5333333;380.05;0.50435725;76.07333333;2.982166667;2.588333333;193.9
26/11/2004 18:30;773.0666667;366.15;0.473633149;66.89666667;4.687333333;2.090833333;70.5
26/11/2004 19:00;944.5;422.65;0.447485442;61.24333333;4.109;2.568;98.1
26/11/2004 19:30;594.1833333;266.9;0.449187961;57.93166667;4.109333333;2.2045;14.28
26/11/2004 20:00;544.5833333;245.8;0.451354246;71.29833333;3.644833333;2.213;283.6
26/11/2004 20:30;298.5333333;133.4833333;0.447130415;80.95;2.575333333;1.624833333;325.4
26/11/2004 21:00;248.7666667;119.0833333;0.478694895;84;1.2585;3.122666667;108.8
26/11/2004 21:30;293.6833333;145.7516667;0.496288519;70.475;1.706666667;3.8135;92.9
26/11/2004 22:00;198.4833333;102.8616667;0.518238307;79.35;1.4655;2.279166667;275.2
26/11/2004 22:30;201.4833333;106.7233333;0.529688146;88.5;1.5815;1.325166667;297.1
26/11/2004 23:00;115.64;55.32666667;0.478438833;93.11666667;0.936166667;1.943666667;298.6
26/11/2004 23:30;0;0;1;96.68333333;0.138833333;1.691166667;278.1
27/11/2004 0:00;0;0;1;97.06666667;-0.242666667;1.2205;294
27/11/2004 0:30;0;0;1;88.4;-0.5245;2.004833333;19.89
27/11/2004 1:00;0;0;1;86.5;-1.1195;0.165333333;38.62
27/11/2004 1:30;0;0;1;88.26666667;-1.694333333;0.368333333;58.91
27/11/2004 2:00;0;0;1;73.24;-0.804;1.303333333;80.5
27/11/2004 2:30;0;0;1;74.33333333;-0.807666667;1.082166667;94.7
27/11/2004 3:00;0;0;1;76.405;-0.7835;0.691166667;87.7
27/11/2004 3:30;0;0;1;74.98333333;-1.188166667;1.3945;80.5
27/11/2004 4:00;0;0;1;77.46666667;-1.292;0.954833333;92.5
27/11/2004 4:30;0;0;1;70.25833333;-1.214;0.714166667;127.5
27/11/2004 5:00;0;0;1;56.89166667;-0.733166667;1.118;74.2
27/11/2004 5:30;0;0;1;59.54166667;-0.944333333;0.921833333;90
27/11/2004 6:00;0;0;1;59.57833333;-0.9935;0.6485;102.3
27/11/2004 6:30;0;0;1;56.50833333;-0.852;1.2055;69.06
27/11/2004 7:00;0;0;1;47.58166667;-0.2975;2.512;68.38
27/11/2004 7:30;0;0;1;38.15666667;0.329166667;2.13;139.2
27/11/2004 8:00;0;0;1;45.24;-0.122166667;1.191333333;298
27/11/2004 8:30;0;0;1;46.89;-0.197666667;1.191;58.34
27/11/2004 9:00;0;0;1;43.90166667;0.077333333;0.929833333;96.6
27/11/2004 9:30;0;0;1;34.90166667;0.317166667;1.711166667;119.4
27/11/2004 10:00;0;0;1;34.825;0.1555;1.713666667;89.1
27/11/2004 10:30;0;0;1;31.37;0.279333333;1.979166667;99.4
27/11/2004 11:00;0;0;1;38.265;0.311;1.6125;105.9
27/11/2004 11:30;0;0;1;44.30833333;-0.106;2.041;85.4
27/11/2004 12:00;11.07833333;0;1;37;0.190166667;1.485166667;110.4
27/11/2004 12:30;13.99;10.17;0.72694782;32.16333333;0.4025;1.585833333;105.9
27/11/2004 13:00;16.31166667;10.2;0.625319301;32.22333333;0.726333333;1.568;85
27/11/2004 13:30;279.5216667;140.3116667;0.501970628;38.77333333;1.222333333;1.329166667;73
27/11/2004 14:00;495.4333333;248.3;0.50117742;30.14333333;3.283666667;0.774333333;100.5
27/11/2004 14:30;612.7666667;299.0333333;0.488005222;38.17166667;4.84;0.684;253.3
